train_sample_id,utterance_id,transcript,emotion_4class,emotion_id,valence,arousal,dominance,session,speaker_id,duration,char_count,word_count,has_transcript
iemocap_train_00164,Ses01F_script02_1_F007,How's that supposed to make me feel?,angry,1,2.0,3.5,2.5,Ses01,Ses01F,1.8199375,36,7,True
iemocap_train_00165,Ses01F_script02_1_F008,Yeah.,neutral,0,2.5,1.5,3.0,Ses01,Ses01F,1.37,5,1,True
iemocap_train_00166,Ses01F_script02_1_F009,[LAUGHTER],happy,3,4.0,2.5,2.0,Ses01,Ses01F,1.7825,10,1,True
iemocap_train_00167,Ses01F_script02_1_F010,I'm cold.,sad,2,2.0,2.0,2.5,Ses01,Ses01F,1.92,9,2,True
iemocap_train_00168,Ses01F_script02_1_F015,Not particularly.,neutral,0,2.5,1.5,2.5,Ses01,Ses01F,2.3245,17,2,True
iemocap_train_00169,Ses01F_script02_1_F024,That's the wind.,neutral,0,2.5,1.5,2.5,Ses01,Ses01F,2.61,16,3,True
iemocap_train_00170,Ses01F_script02_1_F025,About what?,neutral,0,2.5,1.5,2.0,Ses01,Ses01F,2.4699375,11,2,True
iemocap_train_00171,Ses01F_script02_2_F000,That's the wind.,neutral,0,3.0,1.5,2.5,Ses01,Ses01F,2.478125,16,3,True
iemocap_train_00172,Ses01F_script02_2_F001,About what?,neutral,0,2.5,2.0,3.0,Ses01,Ses01F,1.8725,11,2,True
iemocap_train_00173,Ses01F_script02_2_F006,"Don't ask me that. I hate it when you ask me that, you always ask me that. It's insulting.",angry,1,1.5,4.5,4.0,Ses01,Ses01F,6.2899375,90,19,True
iemocap_train_00174,Ses01F_script02_2_F008,"For God- Grow up, Augie. The fish are not going to arrive.",angry,1,1.5,3.0,3.5,Ses01,Ses01F,5.9945,58,12,True
iemocap_train_00175,Ses01F_script02_2_F009,Because they never do. Have they...Have they ever?,angry,1,2.0,4.0,4.0,Ses01,Ses01F,4.2,50,8,True
iemocap_train_00176,Ses01F_script02_2_F010,Twice is every time we have tried; that's ever.,angry,1,2.0,3.5,3.5,Ses01,Ses01F,3.6105,47,9,True
iemocap_train_00177,Ses01F_script02_2_F015,"I feel like I'm always just standing here waiting. I feel like this night is going to be the night, but it never is.",sad,2,1.5,2.5,2.5,Ses01,Ses01F,10.4971875,116,24,True
iemocap_train_00178,Ses01F_script02_2_F016,"For God's sake, this is not about fish.",angry,1,1.5,4.5,4.0,Ses01,Ses01F,3.17,39,8,True
iemocap_train_00179,Ses01F_script02_2_F017,Do you remember the first year we came here? It was like four years after we got married.,neutral,0,2.5,2.0,2.0,Ses01,Ses01F,6.9499375,89,18,True
iemocap_train_00180,Ses01F_script02_2_F019,"You whispered the sweetest, most intimate things to me right into my ear so I could feel them as much as hear them. And I remember thinking, this is it. You know, finally, I am as happy as I'm supposed to be.",happy,3,3.0,2.5,2.5,Ses01,Ses01F,16.2710625,208,42,True
iemocap_train_00181,Ses01F_script02_2_F022,I'd rather not remember some things. I'd rather not hope for some things.,sad,2,2.0,1.5,2.5,Ses01,Ses01F,6.3749375,73,13,True
iemocap_train_00182,Ses01F_script02_2_F023,No.,neutral,0,2.0,1.5,2.5,Ses01,Ses01F,2.3244375,3,1,True
iemocap_train_00183,Ses01F_script02_2_F026,No.,neutral,0,4.0,1.5,3.0,Ses01,Ses01F,1.84175,3,1,True
iemocap_train_00184,Ses01F_script02_2_F034,"I know you are Augie, I know.",sad,2,2.5,2.0,2.0,Ses01,Ses01F,4.4699375,29,7,True
iemocap_train_00185,Ses01F_script02_2_F035,"I know you meant this to be special, I know that you wanted it to be right, but I just can't help thinking that, I can't help wishing that I was somewhere else.",sad,2,2.0,2.5,2.0,Ses01,Ses01F,13.542625,160,33,True
iemocap_train_00186,Ses01F_script02_2_F036,I didn't say that.,sad,2,2.5,2.5,1.5,Ses01,Ses01F,2.17,18,4,True
iemocap_train_00187,Ses01F_script02_2_F040,"You're the one who probably wishes he was with somebody else. Somebody who doesn't take things so seriously, who could enjoy herself.",sad,2,2.0,1.5,2.0,Ses01,Ses01F,9.9895,133,22,True
iemocap_train_00188,Ses01F_script02_2_F041,"So maybe we are in the wrong spot, but we are with the right person.",neutral,0,3.0,1.5,2.5,Ses01,Ses01F,5.6155,68,15,True
iemocap_train_00189,Ses01F_script02_2_F042,"Hmm. I noticed that, it's pretty. Big old white moon.",happy,3,4.0,2.0,2.0,Ses01,Ses01F,6.23,53,10,True
iemocap_train_00190,Ses01F_script02_2_F043,"Augie, you bought refreshments.",happy,3,4.0,3.0,2.5,Ses01,Ses01F,3.8349375,31,4,True
iemocap_train_00191,Ses01F_script02_2_F044,I guess we don't need glasses.,happy,3,4.0,2.5,2.0,Ses01,Ses01F,2.1350625,30,6,True
iemocap_train_00192,Ses01F_script02_2_F045,I'm beginning to think this might be the right spot after all.,happy,3,3.5,1.5,1.5,Ses01,Ses01F,4.593,62,12,True
iemocap_train_00193,Ses01F_script02_2_F046,"Augie, I'm sorry.",sad,2,3.0,1.5,2.0,Ses01,Ses01F,2.524,17,3,True
iemocap_train_00194,Ses01F_script02_2_F047,Or not.,neutral,0,3.5,2.5,2.0,Ses01,Ses01F,2.9458125,7,2,True
iemocap_train_00195,Ses01F_script03_1_F005,[LAUGHTER] That sent shivers up my spine.,happy,3,4.0,4.0,2.5,Ses01,Ses01F,6.4699375,41,7,True
iemocap_train_00196,Ses01F_script03_1_F006,We'll behave exquisitely.,happy,3,4.0,3.0,2.5,Ses01,Ses01F,2.5339375,25,3,True
iemocap_train_00197,Ses01F_script03_1_F007,I think I shall do a curtsy.,happy,3,4.0,3.0,2.5,Ses01,Ses01F,2.1899375,28,7,True
iemocap_train_00198,Ses01F_script03_1_F010,Yes. Meaning just that.,happy,3,3.5,3.5,2.5,Ses01,Ses01F,2.5299375,23,4,True
iemocap_train_00199,Ses01F_script03_1_F011,Don't laugh at me. I'm being serious.,happy,3,4.0,3.5,2.5,Ses01,Ses01F,3.79,37,7,True
iemocap_train_00200,Ses01F_script03_1_F012,Who's they?,happy,3,3.5,2.0,2.0,Ses01,Ses01F,1.5199375,11,2,True
iemocap_train_00201,Ses01F_script03_1_F020,[LAUGHTER],happy,3,4.0,4.0,2.5,Ses01,Ses01F,4.5799375,10,1,True
iemocap_train_00202,Ses01F_script03_1_F021,"Oh Elliott, worms don't pop.",happy,3,4.0,3.0,3.0,Ses01,Ses01F,3.9674375,28,5,True
iemocap_train_00203,Ses01F_script03_1_F022,"Aw. Thank you, darling. The same applies to you too, except that if you so much as look at another woman I'll kill you.",happy,3,4.0,3.5,3.0,Ses01,Ses01F,9.1599375,119,24,True
iemocap_train_00204,Ses01F_script03_1_F024,"Oh Charles, that was his name. He did wiggle so beautifully.",happy,3,5.0,4.5,2.5,Ses01,Ses01F,5.07,60,11,True
iemocap_train_00205,Ses01F_script03_1_F029,"The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER] How utterly, utterly ridiculous.",happy,3,4.0,4.0,2.5,Ses01,Ses01F,12.2099375,138,21,True
iemocap_train_00206,Ses01F_script03_1_F030,[LAUGHTER] And very much sillier.,happy,3,4.0,3.0,2.5,Ses01,Ses01F,7.18,33,5,True
iemocap_train_00207,Ses01F_script03_2_F000,And very much sillier.,happy,3,4.0,3.0,4.0,Ses01,Ses01F,5.25,22,4,True
iemocap_train_00208,Ses01F_script03_2_F001,Oh. You knew there was nothing in that.,happy,3,3.5,3.5,4.0,Ses01,Ses01F,4.07,39,8,True
iemocap_train_00209,Ses01F_script03_2_F002,"Presents? It was only a trivial, little brooch.",happy,3,4.0,3.5,4.0,Ses01,Ses01F,3.8199375,47,8,True
iemocap_train_00210,Ses01F_script03_2_F004,I did not. You worked that whole thing up in your jealous imagination.,neutral,0,3.5,3.5,4.5,Ses01,Ses01F,5.6499375,70,13,True
iemocap_train_00211,Ses01F_script03_2_F005,"Well, what of it?",neutral,0,3.5,2.0,3.5,Ses01,Ses01F,2.0324375,17,4,True
iemocap_train_00212,Ses01F_script03_2_F013,Don't be stupid.,angry,1,1.5,3.0,4.0,Ses01,Ses01F,2.0785,16,3,True
iemocap_train_00213,Ses01F_script03_2_F014,What?,angry,1,1.5,3.0,4.5,Ses01,Ses01F,2.18,5,1,True
iemocap_train_00214,Ses01F_script03_2_F015,No. I am just making myself fascinating for you.,angry,1,2.5,3.0,4.0,Ses01,Ses01F,4.7488125,48,9,True
iemocap_train_00215,Ses01F_script03_2_F016,Oh. It's a woman's duty to allure the man.,angry,1,4.0,3.0,4.5,Ses01,Ses01F,4.5899375,42,9,True
iemocap_train_00216,Ses01F_script03_2_F017,No it isn't.,angry,1,2.0,2.5,3.5,Ses01,Ses01F,1.7699375,12,3,True
iemocap_train_00217,Ses01F_script03_2_F018,You shut up.,angry,1,1.5,2.5,4.0,Ses01,Ses01F,1.8399375,12,3,True
iemocap_train_00218,Ses01F_script03_2_F021,They sting. I don't care. Do you understand? I don't care if they bark and they roll about like hoops.,angry,1,1.0,4.5,5.0,Ses01,Ses01F,8.5165625,102,20,True
iemocap_train_00219,Ses01F_script03_2_F022,"Yes I did, quite a lot.",angry,1,2.5,4.0,5.0,Ses01,Ses01F,2.6299375,23,6,True
iemocap_train_00220,Ses01F_script03_2_F023,Mind your own business.,angry,1,2.5,3.0,4.5,Ses01,Ses01F,2.2399375,23,4,True
iemocap_train_00221,Ses01F_script03_2_F024,"You're quite insufferable, I expect it's because you are drunk.",angry,1,2.0,2.5,4.0,Ses01,Ses01F,4.3499375,63,10,True
iemocap_train_00222,Ses01F_script03_2_F025,You've always had a weak head.,angry,1,1.5,2.5,4.0,Ses01,Ses01F,2.8799375,30,6,True
iemocap_train_00223,Ses01F_script03_2_F026,"On the contrary, a child of two can get violently drunk on only one glass of brandy.",angry,1,3.5,2.5,3.5,Ses01,Ses01F,5.85,84,17,True
iemocap_train_00224,Ses01F_script03_2_F027,Oh shut up.,angry,1,2.0,2.5,3.5,Ses01,Ses01F,1.9768125,11,3,True
iemocap_train_00225,Ses01F_script03_2_F028,Shut up.,angry,1,1.5,3.5,4.5,Ses01,Ses01F,2.4699375,8,2,True
iemocap_train_00226,Ses01F_script03_2_F029,"Not very funny, darling. Why don't you have some more brandy.",angry,1,2.5,3.5,4.0,Ses01,Ses01F,3.05,61,11,True
iemocap_train_00227,Ses01F_script03_2_F030,Why?,neutral,0,3.0,2.5,2.0,Ses01,Ses01F,1.3874375,4,1,True
iemocap_train_00228,Ses01F_script03_2_F031,There are no people upstairs; it's a photographer's studio.,neutral,0,2.5,3.0,3.5,Ses01,Ses01F,3.6524375,59,9,True
iemocap_train_00229,Ses01F_script03_2_F032,They are away in Tunis.,neutral,0,3.5,3.0,3.5,Ses01,Ses01F,2.5668125,23,5,True
iemocap_train_00230,Ses01F_script03_2_F034,Fine if you insist on being boorish and idiotic.,angry,1,2.5,2.0,4.0,Ses01,Ses01F,5.056,48,9,True
iemocap_train_00231,Ses01F_script03_2_F035,"You are far too temperamental, try to control yourself.",angry,1,2.0,3.5,3.5,Ses01,Ses01F,3.9375,55,9,True
iemocap_train_00232,Ses01F_script03_2_F036,"I won't. Let go, let go of me. Listen, listen? I'm sick and tired of listening to you, you sadistic bully.",angry,1,1.0,4.0,5.0,Ses01,Ses01F,8.8299375,106,21,True
iemocap_train_00233,Ses01F_script03_2_F037,"Oh shut up. Let go. I hate you, I hate you. Do you hear? You are a conceited and overbearing and utterly impossible.",angry,1,1.0,4.5,5.0,Ses01,Ses01F,10.3499375,116,23,True
iemocap_train_00234,Ses01F_script03_2_F038,This is the end. Do you hear me? Finally and forever.,angry,1,1.5,2.0,4.5,Ses01,Ses01F,5.4249375,53,11,True
iemocap_train_00235,Ses01F_script03_2_F039,Oh. Yes I am.,angry,1,4.0,3.5,3.5,Ses01,Ses01F,1.99,13,4,True
iemocap_train_00236,Ses01F_script03_2_F040,"Yes I am. Stop it. Stop it. Let go of me. Oh. You're a cruel fiend. I loathe and I hate you. Marry you again? Never, never, never. I hope you die in torment, you brute beast cad.",angry,1,1.0,5.0,5.0,Ses01,Ses01F,18.43,178,38,True
iemocap_train_00237,Ses01M_impro01_F000,Next.,angry,1,1.5,3.5,4.5,Ses01,Ses01F,1.6899375,5,1,True
iemocap_train_00238,Ses01M_impro01_F001,My window is open.,angry,1,2.5,3.5,3.5,Ses01,Ses01F,2.05,18,4,True
iemocap_train_00239,Ses01M_impro01_F007,"No, I need your ID to give you a second ID.",angry,1,2.0,3.5,4.0,Ses01,Ses01F,3.4199375,43,11,True
iemocap_train_00240,Ses01M_impro01_F008,It's really simple if you have a problem with it... Maybe you should--,angry,1,1.5,4.0,4.5,Ses01,Ses01F,3.736,70,13,True
iemocap_train_00241,Ses01M_impro01_F011,What do you expect me to do?,angry,1,2.0,4.0,4.5,Ses01,Ses01F,2.1599375,28,7,True
iemocap_train_00242,Ses01M_impro01_F012,Probably.,angry,1,2.5,2.5,4.0,Ses01,Ses01F,1.925,9,1,True
iemocap_train_00243,Ses01M_impro01_F019,Don't raise your voice with me.,angry,1,1.0,4.5,4.5,Ses01,Ses01F,3.61,31,6,True
iemocap_train_00244,Ses01M_impro01_F020,Don't talk to me like I'm a child.,angry,1,1.0,4.0,5.0,Ses01,Ses01F,3.33,34,8,True
iemocap_train_00245,Ses01M_impro01_F021,Do you know how long I've been working here? How long have you lived in California?,angry,1,1.0,4.5,5.0,Ses01,Ses01F,4.9125,83,16,True
iemocap_train_00246,Ses01M_impro01_F022,"Maybe you never been to the D.M.V. before, maybe you should get back in line. You know what? sit in line again and if you get my number ask for different one.",angry,1,1.0,5.0,5.0,Ses01,Ses01F,10.6899375,158,32,True
iemocap_train_00247,Ses01M_impro01_F024,Uh huh. I didn't come here get in yelling match either.,neutral,0,3.0,2.5,3.0,Ses01,Ses01F,3.7124375,55,11,True
iemocap_train_00248,Ses01M_impro01_F025,They don't pay me enough to deal people like you.,neutral,0,3.0,3.0,4.0,Ses01,Ses01F,3.43,49,10,True
iemocap_train_00249,Ses01M_impro02_F000,What's happening?,neutral,0,3.0,2.5,2.5,Ses01,Ses01F,3.39625,17,2,True
iemocap_train_00250,Ses01M_impro02_F009,I don't even know what to tell you.,sad,2,2.5,2.5,2.5,Ses01,Ses01F,3.3,35,8,True
iemocap_train_00251,Ses01M_impro02_F010,What about the birthday party?,sad,2,2.5,2.5,3.0,Ses01,Ses01F,3.2599375,30,5,True
iemocap_train_00252,Ses01M_impro02_F013,You're going with the same ones?,sad,2,3.0,3.5,3.5,Ses01,Ses01F,4.0599375,32,6,True
iemocap_train_00253,Ses01M_impro02_F015,It's not the same though.,sad,2,2.5,2.0,2.5,Ses01,Ses01F,2.6899375,25,5,True
iemocap_train_00254,Ses01M_impro02_F017,Mm hmm. We'll build a bunker and never come out.,sad,2,4.0,3.5,3.0,Ses01,Ses01F,4.9399375,48,10,True
iemocap_train_00255,Ses01M_impro02_F019,Don't say that.,sad,2,3.0,3.0,3.0,Ses01,Ses01F,2.2924375,15,3,True
iemocap_train_00256,Ses01M_impro03_F002,Why?,happy,3,2.5,3.0,3.0,Ses01,Ses01F,1.37675,4,1,True
iemocap_train_00257,Ses01M_impro03_F003,Is she on the run?,happy,3,3.5,3.0,3.0,Ses01,Ses01F,1.5525,18,5,True
iemocap_train_00258,Ses01M_impro03_F004,"Oh, she just needs to marry you.",happy,3,4.0,3.5,3.5,Ses01,Ses01F,2.5975,32,7,True
iemocap_train_00259,Ses01M_impro03_F005,That's incredible. That's awesome. Where's she from? Maybe you can get a dual citizenship.,happy,3,4.5,4.5,4.0,Ses01,Ses01F,7.2099375,90,14,True
iemocap_train_00260,Ses01M_impro03_F006,That's so cool. Uh huh.,happy,3,4.0,4.5,4.5,Ses01,Ses01F,3.735,23,5,True
iemocap_train_00261,Ses01M_impro03_F007,[LAUGHTER] Why did she pick you? Where were you?,happy,3,5.0,4.0,4.5,Ses01,Ses01F,4.33,48,9,True
iemocap_train_00262,Ses01M_impro03_F008,You were at a party? And she's like hey. You seem unattached she's like.,happy,3,4.0,3.5,4.0,Ses01,Ses01F,7.2,72,14,True
iemocap_train_00263,Ses01M_impro03_F009,That's unbelievable... Yeah.,happy,3,4.0,3.5,3.0,Ses01,Ses01F,3.7774375,28,3,True
iemocap_train_00264,Ses01M_impro03_F010,Well I've known people who have done this before. Yeah. You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...,happy,3,3.5,4.5,4.0,Ses01,Ses01F,11.0575,178,32,True
iemocap_train_00265,Ses01M_impro03_F011,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money",happy,3,4.5,3.5,4.0,Ses01,Ses01F,8.4124375,115,25,True
iemocap_train_00266,Ses01M_impro03_F012,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.",happy,3,4.0,3.5,4.0,Ses01,Ses01F,7.5199375,163,33,True
iemocap_train_00267,Ses01M_impro03_F013,Yeah.,happy,3,4.5,3.5,4.0,Ses01,Ses01F,1.73,5,1,True
iemocap_train_00268,Ses01M_impro03_F014,"Dude, you lucked out.",happy,3,4.5,4.0,4.0,Ses01,Ses01F,3.2599375,21,4,True
iemocap_train_00269,Ses01M_impro03_F015,"Yeah. My colors are blush and beige what is it, do you know?",happy,3,4.5,4.5,4.5,Ses01,Ses01F,6.6374375,60,13,True
iemocap_train_00270,Ses01M_impro03_F016,Oh I don't know. [LAUGHTER],happy,3,4.5,4.0,4.0,Ses01,Ses01F,4.4225,27,5,True
iemocap_train_00271,Ses01M_impro03_F017,I don't know get it in cash.,neutral,0,3.0,2.0,2.5,Ses01,Ses01F,2.91,28,7,True
iemocap_train_00272,Ses01M_impro03_F018,Yeah.,neutral,0,3.5,2.5,3.0,Ses01,Ses01F,1.2599375,5,1,True
iemocap_train_00273,Ses01M_impro03_F019,How exciting. You should have a wedding on the beach.,happy,3,4.0,4.0,3.5,Ses01,Ses01F,3.61,53,10,True
iemocap_train_00274,Ses01M_impro03_F020,"Yeah, at night.",happy,3,4.0,3.0,2.5,Ses01,Ses01F,1.7799375,15,3,True
iemocap_train_00275,Ses01M_impro03_F021,"Oh yeah, absolutely, absolutely.",neutral,0,3.5,3.0,3.5,Ses01,Ses01F,3.5299375,32,4,True
iemocap_train_00276,Ses01M_impro03_F022,How exciting. You should make her bring all your friends too.,happy,3,4.5,4.0,3.5,Ses01,Ses01F,3.9899375,61,11,True
iemocap_train_00277,Ses01M_impro03_F023,[GARBAGE] She's got to be loaded. fifty thousand dollars. That's incredible.,happy,3,4.0,4.5,4.0,Ses01,Ses01F,7.78,76,11,True
iemocap_train_00278,Ses01M_impro03_F024,Incredible.,happy,3,4.0,3.0,3.0,Ses01,Ses01F,1.8,11,1,True
iemocap_train_00279,Ses01M_impro03_F025,"you're a lucky, lucky, lucky man.",happy,3,4.0,3.5,3.0,Ses01,Ses01F,3.675,33,6,True
iemocap_train_00280,Ses01M_impro03_F026,"Oh, totally. Yeah.",happy,3,4.0,3.5,3.5,Ses01,Ses01F,2.6474375,18,3,True
iemocap_train_00281,Ses01M_impro04_F000,You seem kind of down.,neutral,0,2.5,2.5,3.5,Ses01,Ses01F,2.669375,22,5,True
iemocap_train_00282,Ses01M_impro04_F002,What do you mean?,neutral,0,2.5,2.5,3.0,Ses01,Ses01F,1.854,17,4,True
iemocap_train_00283,Ses01M_impro04_F003,There's a lot of people looking for jobs.,neutral,0,2.5,2.0,3.0,Ses01,Ses01F,3.2165,41,8,True
iemocap_train_00284,Ses01M_impro04_F004,"I don't know, I mean, I just don't think...",neutral,0,2.5,2.5,2.5,Ses01,Ses01F,2.75,43,9,True
iemocap_train_00285,Ses01M_impro04_F005,Did you ever think it might be your attitude that's...,neutral,0,3.0,2.0,2.5,Ses01,Ses01F,3.3,54,10,True
iemocap_train_00286,Ses01M_impro04_F006,"I don't know just sometimes you get kind of... No, I'm not saying that. I just--",neutral,0,2.5,2.0,3.0,Ses01,Ses01F,6.5899375,80,16,True
iemocap_train_00287,Ses01M_impro04_F007,...has anyone ever just said anything like that to you before?,neutral,0,3.0,3.0,2.5,Ses01,Ses01F,3.3199375,62,11,True
iemocap_train_00288,Ses01M_impro04_F008,"Right, sure.",neutral,0,3.0,3.5,3.0,Ses01,Ses01F,2.2805625,12,2,True
iemocap_train_00289,Ses01M_impro04_F009,"But I mean you kind of got to, you got to fake it 'til you feel it, right?",neutral,0,2.5,2.5,3.5,Ses01,Ses01F,4.34,74,18,True
iemocap_train_00290,Ses01M_impro04_F010,I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.,neutral,0,2.5,3.0,3.5,Ses01,Ses01F,8.045,88,18,True
iemocap_train_00291,Ses01M_impro04_F011,No. I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.,neutral,0,2.5,3.5,3.5,Ses01,Ses01F,12.155,126,25,True
iemocap_train_00292,Ses01M_impro04_F012,No.,neutral,0,2.5,3.0,3.5,Ses01,Ses01F,1.79,3,1,True
iemocap_train_00293,Ses01M_impro04_F013,"Well, you know a little. If you were to listen to--",neutral,0,2.5,3.0,2.5,Ses01,Ses01F,5.0199375,51,11,True
iemocap_train_00294,Ses01M_impro04_F014,I just don't want you to fly off the handle.,neutral,0,3.0,2.5,3.5,Ses01,Ses01F,2.9499375,44,10,True
iemocap_train_00295,Ses01M_impro04_F015,You kind of have a short fuse.,neutral,0,3.0,2.5,2.5,Ses01,Ses01F,2.28,30,7,True
iemocap_train_00296,Ses01M_impro04_F016,Yeah.,neutral,0,2.5,2.5,2.5,Ses01,Ses01F,1.49,5,1,True
iemocap_train_00297,Ses01M_impro04_F017,"Like this, right now we're trying have a conversation.",neutral,0,3.0,3.0,2.5,Ses01,Ses01F,3.98,54,9,True
iemocap_train_00298,Ses01M_impro04_F018,We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.,neutral,0,2.5,3.5,3.5,Ses01,Ses01F,7.8399375,92,16,True
iemocap_train_00299,Ses01M_impro04_F019,I can't finish the sentence with you without you jumping in...,neutral,0,2.5,3.0,4.0,Ses01,Ses01F,4.045,62,11,True
iemocap_train_00300,Ses01M_impro04_F020,...and you're always right.,neutral,0,2.5,3.0,3.5,Ses01,Ses01F,2.38,27,4,True
iemocap_train_00301,Ses01M_impro04_F021,You have an excuse for everything.,neutral,0,3.5,2.5,3.0,Ses01,Ses01F,2.82,34,6,True
iemocap_train_00302,Ses01M_impro04_F022,I'm just saying that maybe you should take in some information before you produce more of your own.,neutral,0,3.0,3.0,3.5,Ses01,Ses01F,6.6499375,99,18,True
iemocap_train_00303,Ses01M_impro04_F023,[BREATHING],neutral,0,4.0,3.5,3.0,Ses01,Ses01F,2.8384375,11,1,True
iemocap_train_00304,Ses01M_impro04_F025,"Well, what kind of field are you looking to go into?",neutral,0,3.0,3.5,3.0,Ses01,Ses01F,3.2399375,52,11,True
