train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count
iemocap_train_00036,iemocap_00084,Ses01F_impro03_F016,Ses01F_impro03,Ses01,Ses01F,female,hap,happy,79.035,81.0875,2.052500000000009,4.0,3.0,2.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F016.wav,True,2.0524375,16000,1,"He likes to keep tabs, you know.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,happy,3,0.75,0.5,0.333325,IEMOCAP_full_release,7
iemocap_train_00037,iemocap_00085,Ses01F_impro03_F017,Ses01F_impro03,Ses01,Ses01F,female,neu,neutral,82.0975,85.08,2.9825000000000017,3.6667,2.6667,2.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F017.wav,True,2.9825,16000,1,"Uh, I think seven hundred and fifty dollars.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,neutral,0,0.666675,0.416675,0.333325,IEMOCAP_full_release,8
iemocap_train_00038,iemocap_00086,Ses01F_impro03_F018,Ses01F_impro03,Ses01,Ses01F,female,neu,neutral,85.1,88.0225,2.9224999999999994,3.6667,3.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F018.wav,True,2.9225,16000,1,Penny slots. That's what he plays.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,neutral,0,0.666675,0.5,0.25,IEMOCAP_full_release,6
iemocap_train_00039,iemocap_00087,Ses01F_impro03_F019,Ses01F_impro03,Ses01,Ses01F,female,neu,neutral,88.08,89.5,1.4200000000000017,3.6667,2.3333,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F019.wav,True,1.4199375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,neutral,0,0.666675,0.333325,0.25,IEMOCAP_full_release,1
iemocap_train_00040,iemocap_00089,Ses01F_impro03_F021,Ses01F_impro03,Ses01,Ses01F,female,hap,happy,92.75,98.21,5.459999999999994,3.3333,3.6667,2.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F021.wav,True,5.46,16000,1,Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,happy,3,0.583325,0.666675,0.416675,IEMOCAP_full_release,14
iemocap_train_00041,iemocap_00090,Ses01F_impro03_F022,Ses01F_impro03,Ses01,Ses01F,female,neu,neutral,99.7775,102.03,2.2524999999999977,3.3333,2.6667,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F022.wav,True,2.2524375,16000,1,Fifty bucks. Mmhmm.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,neutral,0,0.583325,0.416675,0.25,IEMOCAP_full_release,3
iemocap_train_00042,iemocap_00091,Ses01F_impro03_F023,Ses01F_impro03,Ses01,Ses01F,female,neu,neutral,102.62,103.4625,0.8425000000000011,3.0,2.3333,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F023.wav,True,0.8424375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,neutral,0,0.5,0.333325,0.25,IEMOCAP_full_release,1
iemocap_train_00043,iemocap_00092,Ses01F_impro03_F024,Ses01F_impro03,Ses01,Ses01F,female,hap,happy,103.78,108.1825,4.402500000000003,4.3333,3.0,2.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F024.wav,True,4.4025,16000,1,Well so now we're married. We have cat children.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,happy,3,0.8333250000000001,0.5,0.416675,IEMOCAP_full_release,9
iemocap_train_00044,iemocap_00093,Ses01F_impro03_F025,Ses01F_impro03,Ses01,Ses01F,female,hap,happy,110.23,114.16,3.9299999999999926,4.3333,3.3333,3.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F025.wav,True,3.93,16000,1,"We renamed Brenda, Lumber Janet.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,happy,3,0.8333250000000001,0.583325,0.583325,IEMOCAP_full_release,5
iemocap_train_00045,iemocap_00094,Ses01F_impro03_F026,Ses01F_impro03,Ses01,Ses01F,female,hap,happy,114.19,120.2,6.010000000000005,4.6667,4.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F026.wav,True,6.0099375,16000,1,She needs a new name each state that we go into. [LAUGHTER],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt,True,happy,3,0.9166749999999999,0.75,0.5,IEMOCAP_full_release,12
iemocap_train_00046,iemocap_00120,Ses01F_impro04_F000,Ses01F_impro04,Ses01,Ses01F,female,neu,neutral,7.2455,11.64,4.394500000000001,3.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F000.wav,True,4.3945,16000,1,"Uh, what?  Craig's List?  Oh the internet thing?",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,neutral,0,0.5,0.5,0.5,IEMOCAP_full_release,8
iemocap_train_00047,iemocap_00121,Ses01F_impro04_F001,Ses01F_impro04,Ses01,Ses01F,female,neu,neutral,11.7448,16.15,4.405199999999999,2.5,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F001.wav,True,4.405125,16000,1,I don't know.  Isn't that-- that's all like escort services and things like that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,neutral,0,0.375,0.375,0.5,IEMOCAP_full_release,14
iemocap_train_00048,iemocap_00125,Ses01F_impro04_F005,Ses01F_impro04,Ses01,Ses01F,female,neu,neutral,43.35,45.7596,2.4095999999999975,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F005.wav,True,2.4095625,16000,1,He just...,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,neutral,0,0.5,0.25,0.375,IEMOCAP_full_release,2
iemocap_train_00049,iemocap_00126,Ses01F_impro04_F006,Ses01F_impro04,Ses01,Ses01F,female,neu,neutral,46.2735,49.83,3.5564999999999998,3.0,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F006.wav,True,3.5565,16000,1,you know what?  I heard about that job.  I applied for that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,neutral,0,0.5,0.625,0.625,IEMOCAP_full_release,12
iemocap_train_00050,iemocap_00129,Ses01F_impro04_F009,Ses01F_impro04,Ses01,Ses01F,female,neu,neutral,58.71,60.0937,1.3836999999999975,2.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F009.wav,True,1.3836875,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,neutral,0,0.375,0.375,0.375,IEMOCAP_full_release,1
iemocap_train_00051,iemocap_00133,Ses01F_impro04_F013,Ses01F_impro04,Ses01,Ses01F,female,neu,neutral,76.49,80.7269,4.236900000000006,3.0,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F013.wav,True,4.2368125,16000,1,I just- I mean I call people up and I tell them what I'm good at.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,neutral,0,0.5,0.625,0.625,IEMOCAP_full_release,16
iemocap_train_00052,iemocap_00134,Ses01F_impro04_F014,Ses01F_impro04,Ses01,Ses01F,female,neu,neutral,85.49,86.98,1.490000000000009,2.5,3.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F014.wav,True,1.49,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,neutral,0,0.375,0.5,0.375,IEMOCAP_full_release,1
iemocap_train_00053,iemocap_00148,Ses01F_impro04_F028,Ses01F_impro04,Ses01,Ses01F,female,ang,angry,170.83,172.84,2.009999999999991,2.0,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F028.wav,True,2.0099375,16000,1,I'm not frustrated.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,angry,1,0.25,0.625,0.625,IEMOCAP_full_release,3
iemocap_train_00054,iemocap_00149,Ses01F_impro04_F029,Ses01F_impro04,Ses01,Ses01F,female,ang,angry,175.27,178.43,3.1599999999999966,1.5,4.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F029.wav,True,3.1599375,16000,1,Who do you think you are?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,angry,1,0.125,0.75,0.75,IEMOCAP_full_release,6
iemocap_train_00055,iemocap_00150,Ses01F_impro04_F030,Ses01F_impro04,Ses01,Ses01F,female,ang,angry,180.3025,183.4875,3.1850000000000023,1.5,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F030.wav,True,3.1849375,16000,1,You are so high and mighty.  I just--,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,angry,1,0.125,0.625,0.75,IEMOCAP_full_release,8
iemocap_train_00056,iemocap_00151,Ses01F_impro04_F031,Ses01F_impro04,Ses01,Ses01F,female,ang,angry,184.47,188.87,4.400000000000006,1.5,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F031.wav,True,4.4,16000,1,Oh.  I'm saving the environment. I'm riding this car because I- I want to.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,angry,1,0.125,0.5,0.625,IEMOCAP_full_release,14
iemocap_train_00057,iemocap_00152,Ses01F_impro04_F032,Ses01F_impro04,Ses01,Ses01F,female,ang,angry,189.12,192.02,2.9000000000000057,2.0,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F032.wav,True,2.8999375,16000,1,"The bus, I'm riding the bus because I want to.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,angry,1,0.25,0.625,0.625,IEMOCAP_full_release,10
iemocap_train_00058,iemocap_00153,Ses01F_impro04_F033,Ses01F_impro04,Ses01,Ses01F,female,ang,angry,193.5875,199.4325,5.844999999999999,1.5,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F033.wav,True,5.845,16000,1,I can not-- you are not here by choice.  Nobody would ride this bus by choice.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro04.txt,True,angry,1,0.125,0.625,0.875,IEMOCAP_full_release,16
iemocap_train_00059,iemocap_00199,Ses01F_impro05_F008,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,33.78,35.9,2.1199999999999974,2.5,2.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F008.wav,True,2.1199375,16000,1,Flight seven fourteen.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.375,0.375,0.625,IEMOCAP_full_release,3
iemocap_train_00060,iemocap_00200,Ses01F_impro05_F009,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,36.71,44.03,7.32,2.5,2.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F009.wav,True,7.3199375,16000,1,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.375,0.375,0.625,IEMOCAP_full_release,18
iemocap_train_00061,iemocap_00202,Ses01F_impro05_F011,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,73.87,75.5375,1.6674999999999898,2.0,4.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F011.wav,True,1.6675,16000,1,Is this a joke?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.25,0.875,0.625,IEMOCAP_full_release,4
iemocap_train_00062,iemocap_00203,Ses01F_impro05_F012,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,75.61,80.73,5.1200000000000045,2.5,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F012.wav,True,5.1199375,16000,1,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.375,0.625,0.5,IEMOCAP_full_release,14
iemocap_train_00063,iemocap_00205,Ses01F_impro05_F014,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,99.52,102.9,3.3800000000000097,1.5,4.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F014.wav,True,3.3799375,16000,1,"You're kidding me, this is a joke.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.125,0.75,0.75,IEMOCAP_full_release,7
iemocap_train_00064,iemocap_00206,Ses01F_impro05_F015,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,103.005,118.5,15.495000000000005,1.5,4.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F015.wav,True,15.495,16000,1,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.125,0.875,0.875,IEMOCAP_full_release,42
iemocap_train_00065,iemocap_00207,Ses01F_impro05_F016,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,118.53,122.44,3.9099999999999966,1.5,4.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F016.wav,True,3.91,16000,1,We flew in from Paris.  I've been shopping for three weeks.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.125,0.875,0.75,IEMOCAP_full_release,11
iemocap_train_00066,iemocap_00208,Ses01F_impro05_F017,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,127.485,136.85,9.364999999999995,1.5,5.0,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F017.wav,True,9.365,16000,1,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.125,1.0,0.875,IEMOCAP_full_release,24
iemocap_train_00067,iemocap_00209,Ses01F_impro05_F018,Ses01F_impro05,Ses01,Ses01F,female,ang,angry,137.715,140.11,2.3950000000000102,1.5,4.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F018.wav,True,2.395,16000,1,Do you understand who my husband is?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,angry,1,0.125,0.75,0.75,IEMOCAP_full_release,7
